# Volt_Dump_NR.csv run at 2013-08-28 04:00:00 PST on 804 powerflow objects (not all are nodes)
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
l109_tn,118.014175,-8.979908,118.014175,-8.979908,0.000000,0.000000
l109_tm,118.014175,-8.979908,118.014175,-8.979908,0.000000,0.000000
l109_tpn,118.127039,-8.980871,118.127039,-8.980871,0.000000,0.000000
l111,2360.358296,-185.349322,0.000000,0.000000,0.000000,0.000000
l111_tn,117.754295,-9.291247,117.754295,-9.291247,0.000000,0.000000
l111_tm,117.754295,-9.291247,117.754295,-9.291247,0.000000,0.000000
l111_tpn,117.811173,-9.291892,117.811173,-9.291892,0.000000,0.000000
l112,2357.351035,-187.921181,0.000000,0.000000,0.000000,0.000000
l112_tn,117.611627,-9.419597,117.611627,-9.419597,0.000000,0.000000
l112_tm,117.611627,-9.419597,117.611627,-9.419597,0.000000,0.000000
l112_tpn,117.661015,-9.420215,117.661015,-9.420215,0.000000,0.000000
l113,2343.503073,-199.310764,0.000000,0.000000,0.000000,0.000000
l113_tn,116.778498,-10.017600,116.778498,-10.017600,0.000000,0.000000
l113_tm,116.778498,-10.017600,116.778498,-10.017600,0.000000,0.000000
l113_tpn,116.853385,-10.018960,116.853385,-10.018960,0.000000,0.000000
l114,2335.340250,-206.162717,0.000000,0.000000,0.000000,0.000000
l114_tn,116.516019,-10.329381,116.516019,-10.329381,0.000000,0.000000
l114_tm,116.516019,-10.329381,116.516019,-10.329381,0.000000,0.000000
l114_tpn,116.562039,-10.330348,116.562039,-10.330348,0.000000,0.000000
c83,2393.385806,-161.687001,-1294.079384,-2105.249257,-1151.354314,2137.384311
c88,2386.770018,-181.984999,0.000000,0.000000,0.000000,0.000000
c90,0.000000,0.000000,-1288.179496,-2107.444606,0.000000,0.000000
c92,0.000000,0.000000,0.000000,0.000000,-1118.165327,2129.736416
l1_tn_loadshape,121.664866,-1.118143,121.664866,-1.118143,0.000000,0.000000
l2_tn_loadshape,-61.828497,-105.180453,-61.828497,-105.180453,0.000000,0.000000
l4_tn_loadshape,-59.736579,105.919758,-59.736579,105.919758,0.000000,0.000000
l5_tn_loadshape,-59.382561,105.911102,-59.382561,105.911102,0.000000,0.000000
l6_tn_loadshape,-59.243475,105.774425,-59.243475,105.774425,0.000000,0.000000
l7_tn_loadshape,121.067139,-1.914531,121.067139,-1.914531,0.000000,0.000000
l9_tn_loadshape,120.393323,-2.530911,120.393323,-2.530911,0.000000,0.000000
l10_tn_loadshape,123.504243,-2.580495,123.504243,-2.580495,0.000000,0.000000
l11_tn_loadshape,123.344801,-2.626308,123.344801,-2.626308,0.000000,0.000000
l12_tn_loadshape,-62.065248,-104.739567,-62.065248,-104.739567,0.000000,0.000000
l16_tn_loadshape,-58.553779,105.345780,-58.553779,105.345780,0.000000,0.000000
l17_tn_loadshape,-58.691097,105.484268,-58.691097,105.484268,0.000000,0.000000
l19_tn_loadshape,119.195562,-4.053651,119.195562,-4.053651,0.000000,0.000000
l20_tn_loadshape,119.164119,-4.065126,119.164119,-4.065126,0.000000,0.000000
l22_tn_loadshape,-62.204784,-103.296030,-62.204784,-103.296030,0.000000,0.000000
l24_tn_loadshape,-57.935765,104.922013,-57.935765,104.922013,0.000000,0.000000
l28_tn_loadshape,119.180840,-4.131702,119.180840,-4.131702,0.000000,0.000000
l29_tn_loadshape,119.192286,-4.141521,119.192286,-4.141521,0.000000,0.000000
l30_tn_loadshape,-57.909863,104.883473,-57.909863,104.883473,0.000000,0.000000
l31_tn_loadshape,-59.489592,107.644252,-59.489592,107.644252,0.000000,0.000000
l32_tn_loadshape,-59.489124,107.652673,-59.489124,107.652673,0.000000,0.000000
l33_tn_loadshape,122.126396,-4.260954,122.126396,-4.260954,0.000000,0.000000
l34_tn_loadshape,-58.587184,105.366050,-58.587184,105.366050,0.000000,0.000000
l37_tn_loadshape,118.958743,-4.328887,118.958743,-4.328887,0.000000,0.000000
l38_tn_loadshape,-62.236116,-103.088587,-62.236116,-103.088587,0.000000,0.000000
l39_tn_loadshape,-62.243738,-103.091904,-62.243738,-103.091904,0.000000,0.000000
l41_tn_loadshape,-57.736457,105.005805,-57.736457,105.005805,0.000000,0.000000
l42_tn_loadshape,118.887072,-4.438131,118.887072,-4.438131,0.000000,0.000000
l43_tn_loadshape,-62.169236,-102.609154,-62.169236,-102.609154,0.000000,0.000000
l45_tn_loadshape,118.746299,-4.513556,118.746299,-4.513556,0.000000,0.000000
l46_tn_loadshape,118.741466,-4.518485,118.741466,-4.518485,0.000000,0.000000
l50_tn_loadshape,-57.066234,104.723772,-57.066234,104.723772,0.000000,0.000000
l51_tn_loadshape,118.583248,-4.643639,118.583248,-4.643639,0.000000,0.000000
l52_tn_loadshape,119.000668,-4.076770,119.000668,-4.076770,0.000000,0.000000
l53_tn_loadshape,118.671347,-4.448191,118.671347,-4.448191,0.000000,0.000000
l55_tn_loadshape,118.623949,-4.640871,118.623949,-4.640871,0.000000,0.000000
l56_tn_loadshape,-62.646646,-103.873236,-62.646646,-103.873236,0.000000,0.000000
l58_tn_loadshape,-62.760729,-103.509630,-62.760729,-103.509630,0.000000,0.000000
l59_tn_loadshape,-62.770719,-103.520080,-62.770719,-103.520080,0.000000,0.000000
l60_tn_loadshape,117.079061,-6.772515,117.079061,-6.772515,0.000000,0.000000
l62_tn_loadshape,-56.711630,104.312504,-56.711630,104.312504,0.000000,0.000000
l63_tn_loadshape,116.813305,-6.729081,116.813305,-6.729081,0.000000,0.000000
l64_tn_loadshape,-62.743641,-102.266587,-62.743641,-102.266587,0.000000,0.000000
l66_tn_loadshape,-56.394405,103.727983,-56.394405,103.727983,0.000000,0.000000
l68_tn_loadshape,119.574043,-7.596917,119.574043,-7.596917,0.000000,0.000000
l69_tn_loadshape,119.341968,-7.653054,119.341968,-7.653054,0.000000,0.000000
l70_tn_loadshape,119.491770,-7.635043,119.491770,-7.635043,0.000000,0.000000
l71_tn_loadshape,119.293071,-7.677722,119.293071,-7.677722,0.000000,0.000000
l73_tn_loadshape,-57.515521,106.588945,-57.515521,106.588945,0.000000,0.000000
l74_tn_loadshape,-57.471039,106.561089,-57.471039,106.561089,0.000000,0.000000
l75_tn_loadshape,-57.469962,106.583895,-57.469962,106.583895,0.000000,0.000000
l77_tn_loadshape,-64.579646,-104.862317,-64.579646,-104.862317,0.000000,0.000000
l79_tn_loadshape,119.216090,-8.116362,119.216090,-8.116362,0.000000,0.000000
l80_tn_loadshape,-64.576911,-104.850952,-64.576911,-104.850952,0.000000,0.000000
l82_tn_loadshape,119.234803,-8.144224,119.234803,-8.144224,0.000000,0.000000
l83_tn_loadshape,-57.403478,106.659463,-57.403478,106.659463,0.000000,0.000000
l84_tn_loadshape,-57.343792,106.619733,-57.343792,106.619733,0.000000,0.000000
l85_tn_loadshape,-57.200804,106.484111,-57.200804,106.484111,0.000000,0.000000
l86_tn_loadshape,-64.472164,-105.105824,-64.472164,-105.105824,0.000000,0.000000
l87_tn_loadshape,-64.344301,-104.990215,-64.344301,-104.990215,0.000000,0.000000
l88_tn_loadshape,118.894976,-9.155330,118.894976,-9.155330,0.000000,0.000000
l90_tn_loadshape,-64.258168,-104.949886,-64.258168,-104.949886,0.000000,0.000000
l92_tn_loadshape,-55.635531,106.157958,-55.635531,106.157958,0.000000,0.000000
l94_tn_loadshape,119.304330,-8.959908,119.304330,-8.959908,0.000000,0.000000
l95_tn_loadshape,-64.241508,-105.099197,-64.241508,-105.099197,0.000000,0.000000
l96_tn_loadshape,-64.245744,-105.100163,-64.245744,-105.100163,0.000000,0.000000
l98_tn_loadshape,119.273390,-7.794190,119.273390,-7.794190,0.000000,0.000000
l99_tn_loadshape,-64.880326,-104.828286,-64.880326,-104.828286,0.000000,0.000000
l100_tn_loadshape,-57.939497,106.739631,-57.939497,106.739631,0.000000,0.000000
l102_tn_loadshape,-58.149769,106.815800,-58.149769,106.815800,0.000000,0.000000
l103_tn_loadshape,-57.982045,106.654036,-57.982045,106.654036,0.000000,0.000000
l104_tn_loadshape,-57.948566,106.643946,-57.948566,106.643946,0.000000,0.000000
l106_tn_loadshape,-65.328186,-104.261801,-65.328186,-104.261801,0.000000,0.000000
l107_tn_loadshape,-65.524634,-103.422874,-65.524634,-103.422874,0.000000,0.000000
l109_tn_loadshape,118.014175,-8.979908,118.014175,-8.979908,0.000000,0.000000
l111_tn_loadshape,117.754295,-9.291247,117.754295,-9.291247,0.000000,0.000000
l112_tn_loadshape,117.611627,-9.419597,117.611627,-9.419597,0.000000,0.000000
l113_tn_loadshape,116.778498,-10.017600,116.778498,-10.017600,0.000000,0.000000
l114_tn_loadshape,116.516019,-10.329381,116.516019,-10.329381,0.000000,0.000000
EV6,2335.340250,-206.162717,0.000000,0.000000,0.000000,0.000000
EV5,0.000000,0.000000,-1313.552319,-2076.686297,0.000000,0.000000
EV4,0.000000,0.000000,0.000000,0.000000,-1118.165327,2129.736416
DER_EV4_BESS_COUPLING,0.000000,0.000000,0.000000,0.000000,-1118.165327,2129.736416
EV3,2386.770018,-181.984999,0.000000,0.000000,0.000000,0.000000
EV2,0.000000,0.000000,-1238.493974,-2108.688094,0.000000,0.000000
EV1,0.000000,0.000000,0.000000,0.000000,-1191.062021,2122.440158
DER_EV1_BESS_COUPLING,0.000000,0.000000,0.000000,0.000000,-1191.062021,2122.440158
DER_EV3_PV_COUPLING,2386.770018,-181.984999,0.000000,0.000000,0.000000,0.000000
DER_EV5_PV_COUPLING,0.000000,0.000000,-1313.552319,-2076.686297,0.000000,0.000000
