# Volt_Dump_NR.csv run at 2013-08-28 07:00:00 PST on 804 powerflow objects (not all are nodes)
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
l109_tn,117.291144,-9.564301,117.291144,-9.564301,0.000000,0.000000
l109_tm,117.291144,-9.564301,117.291144,-9.564301,0.000000,0.000000
l109_tpn,117.444293,-9.566438,117.444293,-9.566438,0.000000,0.000000
l111,2347.839909,-196.859113,0.000000,0.000000,0.000000,0.000000
l111_tn,117.066472,-9.876081,117.066472,-9.876081,0.000000,0.000000
l111_tm,117.066472,-9.876081,117.066472,-9.876081,0.000000,0.000000
l111_tpn,117.143674,-9.877375,117.143674,-9.877375,0.000000,0.000000
l112,2344.819907,-199.418262,0.000000,0.000000,0.000000,0.000000
l112_tn,116.925873,-10.003799,116.925873,-10.003799,0.000000,0.000000
l112_tm,116.925873,-10.003799,116.925873,-10.003799,0.000000,0.000000
l112_tpn,116.992910,-10.005002,116.992910,-10.005002,0.000000,0.000000
l113,2330.494093,-210.958030,0.000000,0.000000,0.000000,0.000000
l113_tn,116.018401,-10.618455,116.018401,-10.618455,0.000000,0.000000
l113_tm,116.018401,-10.618455,116.018401,-10.618455,0.000000,0.000000
l113_tpn,116.119982,-10.620879,116.119982,-10.620879,0.000000,0.000000
l114,2322.180529,-217.834812,0.000000,0.000000,0.000000,0.000000
l114_tn,115.800381,-10.921735,115.800381,-10.921735,0.000000,0.000000
l114_tm,115.800381,-10.921735,115.800381,-10.921735,0.000000,0.000000
l114_tpn,115.862827,-10.923398,115.862827,-10.923398,0.000000,0.000000
c83,2382.760205,-172.489934,-1297.311554,-2098.706888,-1141.300292,2133.688757
c88,2375.500161,-192.619155,0.000000,0.000000,0.000000,0.000000
c90,0.000000,0.000000,-1291.985343,-2099.924560,0.000000,0.000000
c92,0.000000,0.000000,0.000000,0.000000,-1108.621018,2126.278913
l1_tn_loadshape,121.450526,-1.249288,121.450526,-1.249288,0.000000,0.000000
l2_tn_loadshape,-61.837771,-105.088125,-61.837771,-105.088125,0.000000,0.000000
l4_tn_loadshape,-59.543767,105.779882,-59.543767,105.779882,0.000000,0.000000
l5_tn_loadshape,-59.228168,105.813730,-59.228168,105.813730,0.000000,0.000000
l6_tn_loadshape,-59.039043,105.627555,-59.039043,105.627555,0.000000,0.000000
l7_tn_loadshape,120.839742,-2.099247,120.839742,-2.099247,0.000000,0.000000
l9_tn_loadshape,120.057910,-2.781490,120.057910,-2.781490,0.000000,0.000000
l10_tn_loadshape,123.197368,-2.832767,123.197368,-2.832767,0.000000,0.000000
l11_tn_loadshape,122.980372,-2.894554,122.980372,-2.894554,0.000000,0.000000
l12_tn_loadshape,-62.113790,-104.619543,-62.113790,-104.619543,0.000000,0.000000
l16_tn_loadshape,-58.224791,105.145562,-58.224791,105.145562,0.000000,0.000000
l17_tn_loadshape,-58.411242,105.334252,-58.411242,105.334252,0.000000,0.000000
l19_tn_loadshape,118.751109,-4.424572,118.751109,-4.424572,0.000000,0.000000
l20_tn_loadshape,118.708475,-4.440023,118.708475,-4.440023,0.000000,0.000000
l22_tn_loadshape,-62.265506,-103.073190,-62.265506,-103.073190,0.000000,0.000000
l24_tn_loadshape,-57.572959,104.683058,-57.572959,104.683058,0.000000,0.000000
l28_tn_loadshape,118.730921,-4.529965,118.730921,-4.529965,0.000000,0.000000
l29_tn_loadshape,118.746467,-4.543308,118.746467,-4.543308,0.000000,0.000000
l30_tn_loadshape,-57.537971,104.630834,-57.537971,104.630834,0.000000,0.000000
l31_tn_loadshape,-59.155552,107.435592,-59.155552,107.435592,0.000000,0.000000
l32_tn_loadshape,-59.154948,107.447160,-59.154948,107.447160,0.000000,0.000000
l33_tn_loadshape,121.653172,-4.678267,121.653172,-4.678267,0.000000,0.000000
l34_tn_loadshape,-58.270060,105.172989,-58.270060,105.172989,0.000000,0.000000
l37_tn_loadshape,118.498622,-4.710398,118.498622,-4.710398,0.000000,0.000000
l38_tn_loadshape,-62.325361,-102.921991,-62.325361,-102.921991,0.000000,0.000000
l39_tn_loadshape,-62.335834,-102.926606,-62.335834,-102.926606,0.000000,0.000000
l41_tn_loadshape,-57.437890,104.825094,-57.437890,104.825094,0.000000,0.000000
l42_tn_loadshape,118.497720,-4.806830,118.497720,-4.806830,0.000000,0.000000
l43_tn_loadshape,-62.234893,-102.376998,-62.234893,-102.376998,0.000000,0.000000
l45_tn_loadshape,118.345063,-4.888042,118.345063,-4.888042,0.000000,0.000000
l46_tn_loadshape,118.338590,-4.894735,118.338590,-4.894735,0.000000,0.000000
l50_tn_loadshape,-56.713138,104.488980,-56.713138,104.488980,0.000000,0.000000
l51_tn_loadshape,118.185915,-5.021654,118.185915,-5.021654,0.000000,0.000000
l52_tn_loadshape,118.553466,-4.423175,118.553466,-4.423175,0.000000,0.000000
l53_tn_loadshape,118.199597,-4.814701,118.199597,-4.814701,0.000000,0.000000
l55_tn_loadshape,118.193879,-5.006569,118.193879,-5.006569,0.000000,0.000000
l56_tn_loadshape,-62.751045,-103.666354,-62.751045,-103.666354,0.000000,0.000000
l58_tn_loadshape,-62.869580,-103.255813,-62.869580,-103.255813,0.000000,0.000000
l59_tn_loadshape,-62.883276,-103.270104,-62.883276,-103.270104,0.000000,0.000000
l60_tn_loadshape,116.550814,-7.249518,116.550814,-7.249518,0.000000,0.000000
l62_tn_loadshape,-56.215435,104.067773,-56.215435,104.067773,0.000000,0.000000
l63_tn_loadshape,116.224744,-7.216522,116.224744,-7.216522,0.000000,0.000000
l64_tn_loadshape,-62.809303,-101.775761,-62.809303,-101.775761,0.000000,0.000000
l66_tn_loadshape,-55.811739,103.370899,-55.811739,103.370899,0.000000,0.000000
l68_tn_loadshape,118.987724,-8.124907,118.987724,-8.124907,0.000000,0.000000
l69_tn_loadshape,118.672763,-8.199530,118.672763,-8.199530,0.000000,0.000000
l70_tn_loadshape,118.876410,-8.176162,118.876410,-8.176162,0.000000,0.000000
l71_tn_loadshape,118.606648,-8.232688,118.606648,-8.232688,0.000000,0.000000
l73_tn_loadshape,-56.943328,106.305744,-56.943328,106.305744,0.000000,0.000000
l74_tn_loadshape,-56.883198,106.267993,-56.883198,106.267993,0.000000,0.000000
l75_tn_loadshape,-56.881698,106.299095,-56.881698,106.299095,0.000000,0.000000
l77_tn_loadshape,-64.712522,-104.420268,-64.712522,-104.420268,0.000000,0.000000
l79_tn_loadshape,118.555432,-8.667704,118.555432,-8.667704,0.000000,0.000000
l80_tn_loadshape,-64.708908,-104.404794,-64.708908,-104.404794,0.000000,0.000000
l82_tn_loadshape,118.580589,-8.705279,118.580589,-8.705279,0.000000,0.000000
l83_tn_loadshape,-56.858342,106.428143,-56.858342,106.428143,0.000000,0.000000
l84_tn_loadshape,-56.777627,106.374304,-56.777627,106.374304,0.000000,0.000000
l85_tn_loadshape,-56.584196,106.189653,-56.584196,106.189653,0.000000,0.000000
l86_tn_loadshape,-64.633317,-104.697611,-64.633317,-104.697611,0.000000,0.000000
l87_tn_loadshape,-64.492682,-104.501050,-64.492682,-104.501050,0.000000,0.000000
l88_tn_loadshape,118.205381,-9.706760,118.205381,-9.706760,0.000000,0.000000
l90_tn_loadshape,-64.410123,-104.451081,-64.410123,-104.451081,0.000000,0.000000
l92_tn_loadshape,-55.077002,105.895223,-55.077002,105.895223,0.000000,0.000000
l94_tn_loadshape,118.620185,-9.517037,118.620185,-9.517037,0.000000,0.000000
l95_tn_loadshape,-64.416544,-104.657946,-64.416544,-104.657946,0.000000,0.000000
l96_tn_loadshape,-64.422361,-104.659311,-64.422361,-104.659311,0.000000,0.000000
l98_tn_loadshape,118.636219,-8.337538,118.636219,-8.337538,0.000000,0.000000
l99_tn_loadshape,-65.000736,-104.394878,-65.000736,-104.394878,0.000000,0.000000
l100_tn_loadshape,-57.388745,106.478750,-57.388745,106.478750,0.000000,0.000000
l102_tn_loadshape,-57.636304,106.586423,-57.636304,106.586423,0.000000,0.000000
l103_tn_loadshape,-57.409311,106.366244,-57.409311,106.366244,0.000000,0.000000
l104_tn_loadshape,-57.364032,106.352661,-57.364032,106.352661,0.000000,0.000000
l106_tn_loadshape,-65.456025,-103.818711,-65.456025,-103.818711,0.000000,0.000000
l107_tn_loadshape,-65.653198,-102.970100,-65.653198,-102.970100,0.000000,0.000000
l109_tn_loadshape,117.291144,-9.564301,117.291144,-9.564301,0.000000,0.000000
l111_tn_loadshape,117.066472,-9.876081,117.066472,-9.876081,0.000000,0.000000
l112_tn_loadshape,116.925873,-10.003799,116.925873,-10.003799,0.000000,0.000000
l113_tn_loadshape,116.018401,-10.618455,116.018401,-10.618455,0.000000,0.000000
l114_tn_loadshape,115.800381,-10.921735,115.800381,-10.921735,0.000000,0.000000
EV6,2322.180529,-217.834812,0.000000,0.000000,0.000000,0.000000
EV5,0.000000,0.000000,-1316.895830,-2070.020282,0.000000,0.000000
EV4,0.000000,0.000000,0.000000,0.000000,-1108.621018,2126.278913
DER_EV4_BESS_COUPLING,0.000000,0.000000,0.000000,0.000000,-1108.621018,2126.278913
EV3,2375.500161,-192.619155,0.000000,0.000000,0.000000,0.000000
EV2,0.000000,0.000000,-1239.038619,-2108.105542,0.000000,0.000000
EV1,0.000000,0.000000,0.000000,0.000000,-1188.879830,2121.439055
DER_EV1_BESS_COUPLING,0.000000,0.000000,0.000000,0.000000,-1188.879830,2121.439055
DER_EV3_PV_COUPLING,2375.500161,-192.619155,0.000000,0.000000,0.000000,0.000000
DER_EV5_PV_COUPLING,0.000000,0.000000,-1316.895830,-2070.020282,0.000000,0.000000
