# Volt_Dump_NR.csv run at 2013-08-28 12:00:00 PST on 804 powerflow objects (not all are nodes)
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
l109_tn,112.633686,-13.027678,112.633686,-13.027678,0.000000,0.000000
l109_tm,112.633686,-13.027678,112.633686,-13.027678,0.000000,0.000000
l109_tpn,113.036280,-13.046915,113.036280,-13.046915,0.000000,0.000000
l111,2266.746500,-265.510664,0.000000,0.000000,0.000000,0.000000
l111_tn,112.624945,-13.351571,112.624945,-13.351571,0.000000,0.000000
l111_tm,112.624945,-13.351571,112.624945,-13.351571,0.000000,0.000000
l111_tpn,112.828257,-13.361865,112.828257,-13.361865,0.000000,0.000000
l112,2263.642368,-267.992469,0.000000,0.000000,0.000000,0.000000
l112_tn,112.496904,-13.476095,112.496904,-13.476095,0.000000,0.000000
l112_tm,112.496904,-13.476095,112.496904,-13.476095,0.000000,0.000000
l112_tpn,112.673459,-13.485251,112.673459,-13.485251,0.000000,0.000000
l113,2246.277256,-280.368342,0.000000,0.000000,0.000000,0.000000
l113_tn,111.124732,-14.175133,111.124732,-14.175133,0.000000,0.000000
l113_tm,111.124732,-14.175133,111.124732,-14.175133,0.000000,0.000000
l113_tpn,111.391129,-14.190993,111.391129,-14.190993,0.000000,0.000000
l114,2236.996899,-287.378566,0.000000,0.000000,0.000000,0.000000
l114_tn,111.181461,-14.438540,111.181461,-14.438540,0.000000,0.000000
l114_tm,111.181461,-14.438540,111.181461,-14.438540,0.000000,0.000000
l114_tpn,111.345605,-14.448686,111.345605,-14.448686,0.000000,0.000000
c83,2313.675611,-237.126863,-1317.475380,-2055.542051,-1079.023367,2110.141631
c88,2302.378183,-256.101933,0.000000,0.000000,0.000000,0.000000
c90,0.000000,0.000000,-1315.620115,-2050.472356,0.000000,0.000000
c92,0.000000,0.000000,0.000000,0.000000,-1049.503819,2104.326891
l1_tn_loadshape,120.070068,-2.048430,120.070068,-2.048430,0.000000,0.000000
l2_tn_loadshape,-61.893912,-104.482907,-61.893912,-104.482907,0.000000,0.000000
l4_tn_loadshape,-58.329161,104.882864,-58.329161,104.882864,0.000000,0.000000
l5_tn_loadshape,-58.256114,105.188879,-58.256114,105.188879,0.000000,0.000000
l6_tn_loadshape,-57.751165,104.685601,-57.751165,104.685601,0.000000,0.000000
l7_tn_loadshape,119.369836,-3.217992,119.369836,-3.217992,0.000000,0.000000
l9_tn_loadshape,117.896834,-4.295600,117.896834,-4.295600,0.000000,0.000000
l10_tn_loadshape,121.215907,-4.359627,121.215907,-4.359627,0.000000,0.000000
l11_tn_loadshape,120.634188,-4.515957,120.634188,-4.515957,0.000000,0.000000
l12_tn_loadshape,-62.418981,-103.822874,-62.418981,-103.822874,0.000000,0.000000
l16_tn_loadshape,-56.174023,103.866167,-56.174023,103.866167,0.000000,0.000000
l17_tn_loadshape,-56.666853,104.375925,-56.666853,104.375925,0.000000,0.000000
l19_tn_loadshape,115.885028,-6.661402,115.885028,-6.661402,0.000000,0.000000
l20_tn_loadshape,115.771834,-6.699892,115.771834,-6.699892,0.000000,0.000000
l22_tn_loadshape,-62.643065,-101.606189,-62.643065,-101.606189,0.000000,0.000000
l24_tn_loadshape,-55.316888,103.162481,-55.316888,103.162481,0.000000,0.000000
l28_tn_loadshape,115.826296,-6.935053,115.826296,-6.935053,0.000000,0.000000
l29_tn_loadshape,115.866912,-6.970943,115.866912,-6.970943,0.000000,0.000000
l30_tn_loadshape,-55.226730,103.024334,-55.226730,103.024334,0.000000,0.000000
l31_tn_loadshape,-57.078445,106.109158,-57.078445,106.109158,0.000000,0.000000
l32_tn_loadshape,-57.076736,106.140600,-57.076736,106.140600,0.000000,0.000000
l33_tn_loadshape,118.599175,-7.198078,118.599175,-7.198078,0.000000,0.000000
l34_tn_loadshape,-56.293391,103.939668,-56.293391,103.939668,0.000000,0.000000
l37_tn_loadshape,115.531951,-7.010196,115.531951,-7.010196,0.000000,0.000000
l38_tn_loadshape,-62.888963,-101.810693,-62.888963,-101.810693,0.000000,0.000000
l39_tn_loadshape,-62.917792,-101.823410,-62.917792,-101.823410,0.000000,0.000000
l41_tn_loadshape,-55.581334,103.676850,-55.581334,103.676850,0.000000,0.000000
l42_tn_loadshape,115.976903,-7.037837,115.976903,-7.037837,0.000000,0.000000
l43_tn_loadshape,-62.642923,-100.849568,-62.642923,-100.849568,0.000000,0.000000
l45_tn_loadshape,115.748599,-7.153629,115.748599,-7.153629,0.000000,0.000000
l46_tn_loadshape,115.731535,-7.171165,115.731535,-7.171165,0.000000,0.000000
l50_tn_loadshape,-54.517676,102.995768,-54.517676,102.995768,0.000000,0.000000
l51_tn_loadshape,115.613542,-7.309937,115.613542,-7.309937,0.000000,0.000000
l52_tn_loadshape,115.672275,-6.499136,115.672275,-6.499136,0.000000,0.000000
l53_tn_loadshape,115.160142,-7.007349,115.160142,-7.007349,0.000000,0.000000
l55_tn_loadshape,115.414254,-7.197360,115.414254,-7.197360,0.000000,0.000000
l56_tn_loadshape,-63.404959,-102.293927,-63.404959,-102.293927,0.000000,0.000000
l58_tn_loadshape,-63.547224,-101.581478,-63.547224,-101.581478,0.000000,0.000000
l59_tn_loadshape,-63.584949,-101.619925,-63.584949,-101.619925,0.000000,0.000000
l60_tn_loadshape,113.130837,-10.097811,113.130837,-10.097811,0.000000,0.000000
l62_tn_loadshape,-53.144028,102.506626,-53.144028,102.506626,0.000000,0.000000
l63_tn_loadshape,112.427450,-10.117274,112.427450,-10.117274,0.000000,0.000000
l64_tn_loadshape,-63.187425,-98.606096,-63.187425,-98.606096,0.000000,0.000000
l66_tn_loadshape,-52.220826,101.101104,-52.220826,101.101104,0.000000,0.000000
l68_tn_loadshape,115.193317,-11.273643,115.193317,-11.273643,0.000000,0.000000
l69_tn_loadshape,114.360550,-11.443896,114.360550,-11.443896,0.000000,0.000000
l70_tn_loadshape,114.898957,-11.399625,114.898957,-11.399625,0.000000,0.000000
l71_tn_loadshape,114.186213,-11.525361,114.186213,-11.525361,0.000000,0.000000
l73_tn_loadshape,-53.406335,104.498728,-53.406335,104.498728,0.000000,0.000000
l74_tn_loadshape,-53.250468,104.396983,-53.250468,104.396983,0.000000,0.000000
l75_tn_loadshape,-53.245022,104.479608,-53.245022,104.479608,0.000000,0.000000
l77_tn_loadshape,-65.521766,-101.537356,-65.521766,-101.537356,0.000000,0.000000
l79_tn_loadshape,114.293085,-11.941486,114.293085,-11.941486,0.000000,0.000000
l80_tn_loadshape,-65.512464,-101.495578,-65.512464,-101.495578,0.000000,0.000000
l82_tn_loadshape,114.356173,-12.039299,114.356173,-12.039299,0.000000,0.000000
l83_tn_loadshape,-53.483859,104.951701,-53.483859,104.951701,0.000000,0.000000
l84_tn_loadshape,-53.274014,104.806208,-53.274014,104.806208,0.000000,0.000000
l85_tn_loadshape,-52.773858,104.307687,-52.773858,104.307687,0.000000,0.000000
l86_tn_loadshape,-65.625635,-102.024341,-65.625635,-102.024341,0.000000,0.000000
l87_tn_loadshape,-65.391855,-101.318013,-65.391855,-101.318013,0.000000,0.000000
l88_tn_loadshape,113.761314,-12.974646,113.761314,-12.974646,0.000000,0.000000
l90_tn_loadshape,-65.330244,-101.206537,-65.330244,-101.206537,0.000000,0.000000
l92_tn_loadshape,-51.623127,104.221293,-51.623127,104.221293,0.000000,0.000000
l94_tn_loadshape,114.208523,-12.820264,114.208523,-12.820264,0.000000,0.000000
l95_tn_loadshape,-65.491583,-101.772276,-65.491583,-101.772276,0.000000,0.000000
l96_tn_loadshape,-65.507483,-101.775917,-65.507483,-101.775917,0.000000,0.000000
l98_tn_loadshape,114.521868,-11.568978,114.521868,-11.568978,0.000000,0.000000
l99_tn_loadshape,-65.732601,-101.568921,-65.732601,-101.568921,0.000000,0.000000
l100_tn_loadshape,-53.981822,104.814663,-53.981822,104.814663,0.000000,0.000000
l102_tn_loadshape,-54.458678,105.125375,-54.458678,105.125375,0.000000,0.000000
l103_tn_loadshape,-53.869852,104.531576,-53.869852,104.531576,0.000000,0.000000
l104_tn_loadshape,-53.751723,104.494434,-53.751723,104.494434,0.000000,0.000000
l106_tn_loadshape,-66.232918,-100.928592,-66.232918,-100.928592,0.000000,0.000000
l107_tn_loadshape,-66.432826,-100.018216,-66.432826,-100.018216,0.000000,0.000000
l109_tn_loadshape,112.633686,-13.027678,112.633686,-13.027678,0.000000,0.000000
l111_tn_loadshape,112.624945,-13.351571,112.624945,-13.351571,0.000000,0.000000
l112_tn_loadshape,112.496904,-13.476095,112.496904,-13.476095,0.000000,0.000000
l113_tn_loadshape,111.124732,-14.175133,111.124732,-14.175133,0.000000,0.000000
l114_tn_loadshape,111.181461,-14.438540,111.181461,-14.438540,0.000000,0.000000
EV6,2236.996899,-287.378566,0.000000,0.000000,0.000000,0.000000
EV5,0.000000,0.000000,-1337.720530,-2026.037708,0.000000,0.000000
EV4,0.000000,0.000000,0.000000,0.000000,-1049.503819,2104.326891
DER_EV4_BESS_COUPLING,0.000000,0.000000,0.000000,0.000000,-1049.503819,2104.326891
EV3,2302.378183,-256.101933,0.000000,0.000000,0.000000,0.000000
EV2,0.000000,0.000000,-1242.502427,-2104.134394,0.000000,0.000000
EV1,0.000000,0.000000,0.000000,0.000000,-1175.212329,2115.037476
DER_EV1_BESS_COUPLING,0.000000,0.000000,0.000000,0.000000,-1175.212329,2115.037476
DER_EV3_PV_COUPLING,2302.378183,-256.101933,0.000000,0.000000,0.000000,0.000000
DER_EV5_PV_COUPLING,0.000000,0.000000,-1337.720530,-2026.037708,0.000000,0.000000
