# Volt_Dump_NR.csv run at 2013-08-28 14:00:00 PST on 804 powerflow objects (not all are nodes)
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
l109_tn,111.313126,-13.922312,111.313126,-13.922312,0.000000,0.000000
l109_tm,111.313126,-13.922312,111.313126,-13.922312,0.000000,0.000000
l109_tpn,111.783529,-13.949170,111.783529,-13.949170,0.000000,0.000000
l111,2243.620923,-283.382719,0.000000,0.000000,0.000000,0.000000
l111_tn,111.362415,-14.252307,111.362415,-14.252307,0.000000,0.000000
l111_tm,111.362415,-14.252307,111.362415,-14.252307,0.000000,0.000000
l111_tpn,111.600093,-14.266560,111.600093,-14.266560,0.000000,0.000000
l112,2240.492127,-285.843824,0.000000,0.000000,0.000000,0.000000
l112_tn,111.237701,-14.376175,111.237701,-14.376175,0.000000,0.000000
l112_tm,111.237701,-14.376175,111.237701,-14.376175,0.000000,0.000000
l112_tpn,111.444101,-14.388808,111.444101,-14.388808,0.000000,0.000000
l113,2222.275475,-298.418200,0.000000,0.000000,0.000000,0.000000
l113_tn,109.737891,-15.092476,109.737891,-15.092476,0.000000,0.000000
l113_tm,109.737891,-15.092476,109.737891,-15.092476,0.000000,0.000000
l113_tpn,110.048937,-15.114058,110.048937,-15.114058,0.000000,0.000000
l114,2212.721522,-305.458330,0.000000,0.000000,0.000000,0.000000
l114_tn,109.869075,-15.348882,109.869075,-15.348882,0.000000,0.000000
l114_tm,109.869075,-15.348882,109.869075,-15.348882,0.000000,0.000000
l114_tpn,110.060856,-15.362599,110.060856,-15.362599,0.000000,0.000000
c83,2293.906640,-254.018368,-1322.959019,-2042.960380,-1062.015267,2103.523598
c88,2281.495557,-272.645343,0.000000,0.000000,0.000000,0.000000
c90,0.000000,0.000000,-1322.021017,-2036.106611,0.000000,0.000000
c92,0.000000,0.000000,0.000000,0.000000,-1033.355667,2098.180269
l1_tn_loadshape,119.677900,-2.262015,119.677900,-2.262015,0.000000,0.000000
l2_tn_loadshape,-61.908393,-104.307529,-61.908393,-104.307529,0.000000,0.000000
l4_tn_loadshape,-57.991563,104.628813,-57.991563,104.628813,0.000000,0.000000
l5_tn_loadshape,-57.986040,105.011783,-57.986040,105.011783,0.000000,0.000000
l6_tn_loadshape,-57.393198,104.418798,-57.393198,104.418798,0.000000,0.000000
l7_tn_loadshape,118.951024,-3.514788,118.951024,-3.514788,0.000000,0.000000
l9_tn_loadshape,117.283128,-4.696178,117.283128,-4.696178,0.000000,0.000000
l10_tn_loadshape,120.652031,-4.764365,120.652031,-4.764365,0.000000,0.000000
l11_tn_loadshape,119.968423,-4.945103,119.968423,-4.945103,0.000000,0.000000
l12_tn_loadshape,-62.502680,-103.589145,-62.502680,-103.589145,0.000000,0.000000
l16_tn_loadshape,-55.610423,103.505320,-55.610423,103.505320,0.000000,0.000000
l17_tn_loadshape,-56.187375,104.105727,-56.187375,104.105727,0.000000,0.000000
l19_tn_loadshape,115.070639,-7.251729,115.070639,-7.251729,0.000000,0.000000
l20_tn_loadshape,114.937858,-7.296008,114.937858,-7.296008,0.000000,0.000000
l22_tn_loadshape,-62.745032,-101.179415,-62.745032,-101.179415,0.000000,0.000000
l24_tn_loadshape,-54.698518,102.735583,-54.698518,102.735583,0.000000,0.000000
l28_tn_loadshape,115.000021,-7.570852,115.000021,-7.570852,0.000000,0.000000
l29_tn_loadshape,115.047366,-7.613102,115.047366,-7.613102,0.000000,0.000000
l30_tn_loadshape,-54.593653,102.573676,-54.593653,102.573676,0.000000,0.000000
l31_tn_loadshape,-56.509050,105.737196,-56.509050,105.737196,0.000000,0.000000
l32_tn_loadshape,-56.506957,105.774172,-56.506957,105.774172,0.000000,0.000000
l33_tn_loadshape,117.730720,-7.864107,117.730720,-7.864107,0.000000,0.000000
l34_tn_loadshape,-55.750172,103.591918,-55.750172,103.591918,0.000000,0.000000
l37_tn_loadshape,114.689105,-7.616845,114.689105,-7.616845,0.000000,0.000000
l38_tn_loadshape,-63.044591,-101.483058,-63.044591,-101.483058,0.000000,0.000000
l39_tn_loadshape,-63.078640,-101.497999,-63.078640,-101.497999,0.000000,0.000000
l41_tn_loadshape,-55.072337,103.355008,-55.072337,103.355008,0.000000,0.000000
l42_tn_loadshape,115.257751,-7.628992,115.257751,-7.628992,0.000000,0.000000
l43_tn_loadshape,-62.753140,-100.405483,-62.753140,-100.405483,0.000000,0.000000
l45_tn_loadshape,115.008221,-7.753814,115.008221,-7.753814,0.000000,0.000000
l46_tn_loadshape,114.988140,-7.774276,114.988140,-7.774276,0.000000,0.000000
l50_tn_loadshape,-53.915961,102.576811,-53.915961,102.576811,0.000000,0.000000
l51_tn_loadshape,114.879699,-7.916560,114.879699,-7.916560,0.000000,0.000000
l52_tn_loadshape,114.854577,-7.042858,114.854577,-7.042858,0.000000,0.000000
l53_tn_loadshape,114.297594,-7.580407,114.297594,-7.580407,0.000000,0.000000
l55_tn_loadshape,114.623032,-7.770830,114.623032,-7.770830,0.000000,0.000000
l56_tn_loadshape,-63.583708,-101.891627,-63.583708,-101.891627,0.000000,0.000000
l58_tn_loadshape,-63.731008,-101.093487,-63.731008,-101.093487,0.000000,0.000000
l59_tn_loadshape,-63.775615,-101.138619,-63.775615,-101.138619,0.000000,0.000000
l60_tn_loadshape,112.156064,-10.840376,112.156064,-10.840376,0.000000,0.000000
l62_tn_loadshape,-52.306185,102.067229,-52.306185,102.067229,0.000000,0.000000
l63_tn_loadshape,111.348888,-10.870432,111.348888,-10.870432,0.000000,0.000000
l64_tn_loadshape,-63.279074,-97.702641,-63.279074,-97.702641,0.000000,0.000000
l66_tn_loadshape,-51.246387,100.464759,-51.246387,100.464759,0.000000,0.000000
l68_tn_loadshape,114.112354,-12.093254,114.112354,-12.093254,0.000000,0.000000
l69_tn_loadshape,113.137421,-12.283832,113.137421,-12.283832,0.000000,0.000000
l70_tn_loadshape,113.767249,-12.237572,113.767249,-12.237572,0.000000,0.000000
l71_tn_loadshape,112.933182,-12.377146,112.933182,-12.377146,0.000000,0.000000
l73_tn_loadshape,-52.443005,103.990018,-52.443005,103.990018,0.000000,0.000000
l74_tn_loadshape,-52.261423,103.870006,-52.261423,103.870006,0.000000,0.000000
l75_tn_loadshape,-52.254495,103.966709,-52.254495,103.966709,0.000000,0.000000
l77_tn_loadshape,-65.735102,-100.707069,-65.735102,-100.707069,0.000000,0.000000
l79_tn_loadshape,113.082692,-12.789166,113.082692,-12.789166,0.000000,0.000000
l80_tn_loadshape,-65.724141,-100.657863,-65.724141,-100.657863,0.000000,0.000000
l82_tn_loadshape,113.155551,-12.903395,113.155551,-12.903395,0.000000,0.000000
l83_tn_loadshape,-52.563122,104.535921,-52.563122,104.535921,0.000000,0.000000
l84_tn_loadshape,-52.318451,104.364134,-52.318451,104.364134,0.000000,0.000000
l85_tn_loadshape,-51.736504,103.776950,-51.736504,103.776950,0.000000,0.000000
l86_tn_loadshape,-65.891304,-101.251102,-65.891304,-101.251102,0.000000,0.000000
l87_tn_loadshape,-65.627639,-100.403472,-65.627639,-100.403472,0.000000,0.000000
l88_tn_loadshape,112.500763,-13.818731,112.500763,-13.818731,0.000000,0.000000
l90_tn_loadshape,-65.571330,-100.274698,-65.571330,-100.274698,0.000000,0.000000
l92_tn_loadshape,-50.681775,103.750762,-50.681775,103.750762,0.000000,0.000000
l94_tn_loadshape,112.956417,-13.673967,112.956417,-13.673967,0.000000,0.000000
l95_tn_loadshape,-65.778635,-100.938799,-65.778635,-100.938799,0.000000,0.000000
l96_tn_loadshape,-65.797368,-100.942998,-65.797368,-100.942998,0.000000,0.000000
l98_tn_loadshape,113.352401,-12.407318,113.352401,-12.407318,0.000000,0.000000
l99_tn_loadshape,-65.924892,-100.755215,-65.924892,-100.755215,0.000000,0.000000
l100_tn_loadshape,-53.053077,104.346341,-53.053077,104.346341,0.000000,0.000000
l102_tn_loadshape,-53.591887,104.714836,-53.591887,104.714836,0.000000,0.000000
l103_tn_loadshape,-52.906109,104.015584,-52.906109,104.015584,0.000000,0.000000
l104_tn_loadshape,-52.768206,103.971434,-52.768206,103.971434,0.000000,0.000000
l106_tn_loadshape,-66.437115,-100.096128,-66.437115,-100.096128,0.000000,0.000000
l107_tn_loadshape,-66.637212,-99.168380,-66.637212,-99.168380,0.000000,0.000000
l109_tn_loadshape,111.313126,-13.922312,111.313126,-13.922312,0.000000,0.000000
l111_tn_loadshape,111.362415,-14.252307,111.362415,-14.252307,0.000000,0.000000
l112_tn_loadshape,111.237701,-14.376175,111.237701,-14.376175,0.000000,0.000000
l113_tn_loadshape,109.737891,-15.092476,109.737891,-15.092476,0.000000,0.000000
l114_tn_loadshape,109.869075,-15.348882,109.869075,-15.348882,0.000000,0.000000
EV6,2212.721522,-305.458330,0.000000,0.000000,0.000000,0.000000
EV5,0.000000,0.000000,-1343.376785,-2013.217265,0.000000,0.000000
EV4,0.000000,0.000000,0.000000,0.000000,-1033.355667,2098.180269
DER_EV4_BESS_COUPLING,0.000000,0.000000,0.000000,0.000000,-1033.355667,2098.180269
EV3,2281.495557,-272.645343,0.000000,0.000000,0.000000,0.000000
EV2,0.000000,0.000000,-1243.467096,-2102.938976,0.000000,0.000000
EV1,0.000000,0.000000,0.000000,0.000000,-1171.435816,2113.230520
DER_EV1_BESS_COUPLING,0.000000,0.000000,0.000000,0.000000,-1171.435816,2113.230520
DER_EV3_PV_COUPLING,2281.495557,-272.645343,0.000000,0.000000,0.000000,0.000000
DER_EV5_PV_COUPLING,0.000000,0.000000,-1343.376785,-2013.217265,0.000000,0.000000
